,"Kremsmünster <40907>",790,,908,,315,,924,,1177,,1006,,621,,178,,227,,63,,298,,205,,67,,5,,64,,123,,27,,129,,89,,48,,4,,
,"Micheldorf in Oberösterreich <40908>",747,,809,,299,,903,,1179,,1064,,591,,55,,54,,9,,111,,79,,27,,8,,77,,77,,24,,127,,55,,41,,8,,
,"Molln <40909>",493,,499,,176,,559,,669,,649,,392,,31,,11,,1,,32,,41,,19,,4,,63,,68,,20,,80,,52,,29,,5,,
,"Nußbach <40910>",388,,338,,122,,432,,468,,417,,171,,11,,11,,2,,27,,15,,7,,1,,3,,6,,4,,10,,2,,3,,-,,
,"Oberschlierbach <40911>",93,,62,,28,,79,,106,,71,,49,,-,,3,,1,,1,,6,,2,,1,,-,,2,,1,,-,,3,,-,,-,,
,"Pettenbach <40912>",824,,821,,257,,932,,1080,,853,,403,,42,,40,,6,,96,,70,,35,,1,,31,,45,,6,,72,,33,,30,,3,,
,"Ried im Traunkreis <40913>",458,,462,,149,,510,,570,,448,,250,,37,,34,,11,,80,,36,,7,,-,,7,,14,,3,,23,,15,,11,,-,,
,"Rosenau am Hengstpaß <40914>",68,,95,,42,,94,,133,,105,,68,,7,,14,,3,,13,,15,,4,,3,,1,,2,,-,,1,,9,,7,,1,,
,"Roßleithen <40915>",290,,254,,102,,332,,376,,311,,200,,4,,8,,5,,17,,11,,9,,3,,3,,3,,-,,8,,8,,6,,-,,
,"St. Pankraz <40916>",47,,50,,17,,61,,75,,62,,32,,3,,2,,-,,5,,6,,-,,-,,4,,3,,2,,3,,2,,-,,-,,
,"Schlierbach <40917>",418,,426,,153,,474,,631,,466,,203,,23,,28,,6,,46,,42,,13,,1,,37,,24,,13,,38,,18,,11,,3,,
,"Spital am Pyhrn <40918>",316,,330,,96,,376,,423,,386,,221,,19,,31,,8,,47,,28,,10,,3,,6,,9,,6,,14,,16,,8,,-,,
,"Steinbach am Ziehberg <40919>",148,,133,,42,,147,,183,,158,,72,,1,,3,,-,,7,,5,,3,,-,,4,,2,,1,,3,,-,,-,,-,,
,"Steinbach an der Steyr <40920>",289,,327,,92,,304,,423,,346,,169,,18,,14,,5,,21,,18,,7,,2,,3,,9,,1,,8,,10,,2,,1,,
,"Vorderstoder <40921>",117,,108,,36,,143,,157,,178,,85,,3,,7,,-,,7,,11,,5,,1,,4,,7,,3,,2,,5,,-,,-,,
,"Wartberg an der Krems <40922>",397,,427,,136,,450,,613,,540,,235,,22,,37,,3,,45,,60,,13,,2,,29,,22,,7,,30,,27,,8,,-,,
,"Windischgarsten <40923>",252,,295,,69,,307,,418,,459,,312,,31,,26,,7,,56,,52,,25,,13,,19,,37,,13,,35,,32,,10,,-,,
,"Allhaming <41001>",208,,152,,38,,238,,228,,212,,89,,7,,21,,4,,30,,20,,8,,4,,-,,4,,1,,6,,8,,-,,1,,
,"Ansfelden <41002>",1961,,2240,,725,,2193,,2755,,2554,,1361,,546,,570,,119,,790,,478,,117,,28,,493,,597,,159,,741,,469,,222,,30,,
,"Asten <41003>",826,,888,,284,,1073,,1301,,1059,,403,,171,,120,,24,,239,,132,,35,,5,,89,,124,,28,,210,,123,,46,,9,,
,"Eggendorf im Traunkreis <41004>",239,,117,,51,,258,,230,,172,,55,,15,,13,,2,,20,,20,,3,,1,,-,,2,,-,,4,,2,,3,,-,,
,"Enns <41005>",1236,,1498,,506,,1589,,1926,,1727,,1052,,353,,442,,108,,537,,343,,81,,14,,221,,271,,65,,385,,281,,195,,25,,
,"Hargelsberg <41006>",269,,173,,63,,290,,325,,246,,89,,9,,4,,1,,14,,14,,6,,-,,-,,3,,-,,5,,3,,2,,1,,
,"Hofkirchen im Traunkreis <41008>",327,,304,,120,,374,,432,,330,,124,,28,,19,,6,,54,,31,,10,,2,,9,,10,,1,,12,,3,,2,,-,,
,"Hörsching <41007>",819,,782,,271,,1065,,1186,,1071,,548,,134,,138,,41,,238,,149,,46,,2,,62,,165,,33,,143,,64,,34,,2,,
,"Kematen an der Krems <41009>",514,,415,,129,,591,,599,,424,,184,,36,,36,,8,,57,,58,,15,,2,,38,,32,,18,,58,,27,,6,,1,,
,"Kirchberg-Thening <41010>",364,,323,,129,,435,,556,,487,,269,,18,,17,,4,,34,,23,,6,,6,,5,,5,,2,,19,,6,,1,,2,,
,"Kronstorf <41011>",438,,468,,164,,584,,698,,595,,310,,74,,49,,11,,99,,69,,13,,3,,34,,24,,6,,66,,25,,19,,3,,
,"Leonding <41012>",3529,,3493,,1222,,4621,,5389,,4534,,2651,,500,,482,,135,,801,,529,,190,,43,,459,,566,,120,,761,,388,,163,,30,,
,"Neuhofen an der Krems <41014>",1009,,842,,294,,1194,,1324,,1044,,606,,99,,76,,25,,141,,90,,40,,5,,75,,87,,22,,127,,76,,34,,3,,
,"Niederneukirchen <41015>",351,,267,,107,,387,,471,,378,,176,,9,,4,,1,,21,,18,,7,,1,,8,,3,,2,,13,,4,,3,,-,,
,"Oftering <41016>",335,,271,,99,,394,,459,,370,,175,,9,,15,,3,,21,,21,,5,,3,,16,,8,,5,,23,,11,,4,,1,,
,"Pasching <41017>",962,,988,,302,,1228,,1339,,1191,,663,,132,,148,,32,,220,,131,,41,,11,,96,,131,,43,,194,,125,,43,,7,,
,"Piberbach <41018>",299,,279,,102,,323,,437,,326,,143,,21,,10,,1,,27,,19,,6,,-,,9,,11,,5,,21,,3,,4,,-,,
,"Pucking <41019>",632,,544,,196,,736,,880,,755,,300,,47,,23,,5,,72,,48,,16,,2,,27,,19,,5,,51,,24,,17,,3,,
,"St. Florian <41013>",850,,783,,266,,1009,,1368,,1264,,678,,46,,50,,12,,82,,83,,22,,6,,24,,28,,6,,39,,25,,16,,6,,
,"St. Marien <41020>",780,,626,,216,,901,,1053,,931,,315,,48,,34,,10,,83,,53,,12,,3,,19,,49,,7,,51,,20,,10,,1,,
,"Traun <41021>",2466,,2891,,988,,2872,,3878,,3826,,2127,,705,,737,,188,,1040,,685,,195,,35,,628,,765,,199,,1069,,708,,329,,50,,
,"Wilhering <41022>",830,,817,,307,,837,,1374,,1076,,590,,30,,46,,9,,85,,89,,24,,7,,42,,70,,14,,70,,39,,13,,5,,
,"Allerheiligen im Mühlkreis <41101>",203,,198,,80,,236,,265,,241,,95,,-,,1,,-,,6,,5,,2,,-,,-,,-,,-,,5,,2,,-,,-,,
,"Arbing <41102>",267,,210,,76,,296,,291,,285,,92,,6,,21,,3,,31,,22,,2,,-,,2,,6,,-,,9,,7,,2,,-,,
,"Bad Kreuzen <41108>",351,,366,,121,,376,,462,,358,,213,,1,,2,,1,,8,,7,,1,,2,,71,,74,,17,,61,,15,,5,,2,,
,"Baumgartenberg <41103>",294,,226,,78,,353,,323,,291,,194,,14,,12,,2,,29,,22,,10,,3,,19,,25,,6,,31,,5,,1,,1,,
,"Dimbach <41104>",150,,178,,60,,162,,216,,164,,97,,1,,-,,-,,4,,4,,-,,1,,8,,7,,3,,8,,4,,2,,-,,
,"Grein <41105>",342,,431,,133,,416,,605,,541,,297,,38,,28,,10,,63,,35,,23,,2,,28,,37,,17,,28,,15,,4,,1,,
,"Katsdorf <41106>",543,,441,,153,,653,,698,,567,,204,,14,,20,,9,,39,,33,,18,,2,,18,,13,,3,,17,,6,,3,,-,,
,"Klam <41107>",141,,185,,66,,197,,209,,150,,53,,5,,3,,-,,8,,9,,3,,1,,-,,-,,-,,-,,1,,-,,-,,
,"Langenstein <41109>",306,,334,,102,,425,,510,,502,,196,,47,,44,,12,,57,,41,,9,,-,,22,,29,,7,,35,,26,,6,,1,,
,"Luftenberg an der Donau <41110>",592,,609,,186,,772,,942,,709,,370,,39,,32,,13,,89,,49,,17,,4,,26,,16,,4,,34,,19,,6,,-,,
,"Mauthausen <41111>",512,,671,,205,,621,,938,,784,,445,,85,,88,,22,,150,,95,,20,,1,,92,,111,,32,,144,,87,,38,,17,,
,"Mitterkirchen im Machland <41112>",283,,250,,81,,319,,358,,309,,136,,13,,24,,5,,20,,18,,4,,3,,10,,9,,3,,14,,6,,5,,1,,
,"Münzbach <41113>",305,,296,,104,,310,,373,,259,,147,,31,,28,,5,,41,,34,,5,,-,,12,,8,,3,,16,,4,,1,,1,,
,"Naarn im Machlande <41114>",546,,537,,214,,684,,788,,597,,322,,38,,29,,9,,61,,35,,10,,2,,44,,36,,9,,52,,38,,16,,2,,
,"Pabneukirchen <41115>",310,,260,,102,,340,,312,,291,,132,,-,,1,,-,,3,,6,,-,,4,,11,,6,,2,,7,,3,,1,,-,,
,"Perg <41116>",1088,,1350,,382,,1387,,1733,,1303,,730,,176,,198,,60,,250,,149,,46,,8,,201,,212,,63,,253,,154,,57,,11,,
,"Rechberg <41117>",216,,134,,46,,211,,218,,150,,50,,4,,7,,2,,13,,9,,2,,-,,6,,5,,2,,2,,2,,-,,-,,
,"Ried in der Riedmark <41118>",727,,614,,255,,823,,1010,,737,,299,,12,,11,,4,,37,,23,,9,,-,,11,,12,,4,,25,,15,,2,,-,,
,"St. Georgen am Walde <41119>",304,,328,,100,,366,,415,,381,,144,,2,,3,,-,,3,,5,,2,,1,,-,,-,,-,,1,,2,,-,,-,,
,"St. Georgen an der Gusen <41120>",609,,626,,189,,785,,836,,698,,423,,48,,28,,6,,82,,43,,10,,2,,43,,66,,16,,71,,37,,11,,6,,
,"St. Nikola an der Donau <41121>",83,,89,,27,,103,,143,,136,,61,,5,,4,,2,,15,,16,,5,,2,,8,,76,,14,,41,,4,,4,,-,,
,"St. Thomas am Blasenstein <41122>",159,,172,,64,,166,,186,,141,,89,,1,,-,,-,,6,,3,,5,,-,,-,,1,,1,,2,,1,,2,,-,,
,"Saxen <41123>",243,,240,,75,,267,,385,,294,,143,,7,,21,,9,,26,,22,,2,,1,,7,,14,,2,,7,,3,,3,,1,,
,"Schwertberg <41124>",694,,760,,226,,762,,1011,,912,,479,,137,,92,,29,,147,,83,,22,,4,,58,,73,,22,,91,,63,,26,,8,,
,"Waldhausen im Strudengau <41125>",451,,435,,154,,540,,565,,506,,234,,11,,6,,3,,16,,13,,2,,5,,28,,13,,6,,18,,10,,-,,-,,
,"Windhaag bei Perg <41126>",222,,223,,73,,231,,326,,256,,99,,32,,30,,13,,33,,25,,5,,-,,7,,6,,2,,16,,10,,1,,-,,
,"Andrichsfurt <41201>",114,,126,,49,,139,,163,,100,,59,,18,,10,,1,,26,,9,,2,,1,,1,,2,,-,,1,,1,,2,,-,,
,"Antiesenhofen <41202>",115,,125,,41,,163,,211,,196,,88,,28,,30,,5,,58,,27,,8,,2,,5,,6,,2,,15,,8,,4,,1,,
,"Aurolzmünster <41203>",384,,410,,126,,465,,595,,505,,229,,76,,68,,21,,108,,73,,14,,5,,42,,73,,17,,70,,61,,22,,1,,
,"Eberschwang <41204>",455,,478,,142,,589,,730,,577,,351,,34,,43,,10,,59,,50,,12,,3,,16,,20,,4,,25,,24,,9,,-,,
,"Eitzing <41205>",146,,143,,40,,170,,201,,128,,60,,9,,2,,-,,17,,9,,3,,-,,1,,4,,-,,5,,1,,4,,-,,
,"Geiersberg <41206>",72,,69,,22,,78,,112,,90,,55,,3,,4,,-,,5,,5,,1,,1,,-,,-,,-,,1,,1,,1,,-,,
,"Geinberg <41207>",160,,211,,72,,199,,293,,215,,126,,27,,47,,4,,64,,41,,20,,4,,7,,10,,4,,18,,9,,2,,1,,
,"Gurten <41208>",149,,166,,46,,181,,259,,199,,118,,19,,11,,6,,31,,20,,5,,1,,18,,4,,2,,18,,5,,6,,-,,
,"Hohenzell <41209>",336,,381,,124,,384,,493,,380,,205,,12,,12,,3,,35,,17,,12,,3,,14,,12,,8,,22,,5,,3,,-,,
,"Kirchdorf am Inn <41210>",85,,99,,28,,106,,139,,92,,52,,13,,12,,6,,22,,21,,12,,2,,-,,1,,-,,2,,2,,-,,-,,
,"Kirchheim im Innkreis <41211>",109,,145,,44,,141,,178,,134,,51,,2,,12,,3,,6,,13,,2,,1,,-,,4,,-,,3,,1,,-,,-,,
,"Lambrechten <41212>",171,,218,,71,,215,,265,,230,,115,,15,,13,,2,,20,,8,,2,,-,,-,,5,,1,,4,,3,,1,,-,,
,"Lohnsburg am Kobernaußerwald <41213>",348,,301,,99,,409,,457,,395,,193,,14,,15,,2,,34,,21,,13,,2,,1,,-,,-,,3,,2,,-,,1,,
,"Mehrnbach <41214>",304,,338,,114,,377,,448,,411,,272,,8,,27,,8,,29,,17,,16,,1,,16,,44,,11,,41,,23,,7,,-,,
,"Mettmach <41215>",364,,376,,114,,402,,531,,432,,185,,31,,15,,4,,44,,18,,7,,1,,2,,2,,1,,6,,2,,1,,1,,
,"Mörschwang <41216>",51,,50,,15,,58,,63,,59,,27,,3,,3,,-,,6,,11,,3,,1,,-,,-,,-,,-,,-,,-,,-,,
,"Mühlheim am Inn <41217>",75,,92,,21,,102,,126,,151,,56,,11,,9,,4,,17,,17,,8,,3,,3,,2,,-,,8,,3,,2,,-,,
,"Neuhofen im Innkreis <41218>",344,,344,,113,,411,,529,,470,,196,,16,,22,,7,,33,,30,,12,,2,,18,,22,,-,,36,,19,,6,,2,,
,"Obernberg am Inn <41219>",113,,171,,51,,175,,247,,240,,213,,71,,104,,23,,137,,101,,37,,11,,19,,15,,4,,24,,15,,9,,1,,
,"Ort im Innkreis <41220>",204,,208,,64,,232,,207,,194,,108,,31,,25,,3,,47,,29,,8,,3,,8,,21,,5,,23,,11,,4,,2,,
,"Pattigham <41221>",187,,139,,52,,225,,206,,153,,91,,11,,9,,4,,15,,16,,2,,1,,9,,5,,-,,8,,5,,3,,-,,
,"Peterskirchen <41222>",103,,84,,30,,133,,133,,133,,53,,4,,-,,-,,8,,8,,4,,-,,2,,1,,1,,-,,1,,-,,-,,
,"Pramet <41223>",145,,147,,50,,178,,217,,195,,89,,3,,11,,3,,7,,8,,3,,-,,5,,1,,-,,7,,-,,6,,-,,
,"Reichersberg <41224>",194,,182,,71,,274,,314,,276,,120,,27,,21,,7,,65,,49,,18,,3,,23,,9,,3,,22,,15,,6,,1,,
,"Ried im Innkreis <41225>",1022,,1605,,423,,1479,,1838,,1826,,1301,,295,,344,,74,,487,,321,,77,,22,,369,,424,,99,,531,,326,,177,,38,,
,"St. Georgen bei Obernberg am Inn <41226>",49,,82,,25,,77,,125,,95,,65,,6,,6,,1,,14,,14,,9,,2,,2,,6,,-,,2,,1,,1,,-,,
,"St. Marienkirchen am Hausruck <41227>",158,,143,,52,,191,,196,,132,,50,,3,,-,,-,,6,,7,,3,,2,,1,,-,,-,,5,,4,,2,,-,,
,"St. Martin im Innkreis <41228>",260,,287,,95,,321,,326,,306,,125,,78,,94,,26,,116,,96,,29,,2,,34,,22,,10,,47,,28,,15,,1,,
,"Schildorn <41229>",192,,196,,75,,251,,270,,189,,93,,1,,3,,2,,18,,10,,6,,-,,-,,1,,1,,-,,4,,1,,-,,
,"Senftenbach <41230>",99,,116,,33,,130,,178,,131,,56,,12,,6,,2,,17,,11,,8,,-,,5,,8,,1,,1,,4,,-,,1,,
,"Taiskirchen im Innkreis <41231>",384,,372,,116,,430,,491,,419,,194,,23,,21,,6,,28,,26,,6,,2,,2,,2,,-,,5,,3,,3,,-,,
,"Tumeltsham <41232>",212,,238,,82,,249,,365,,276,,139,,11,,3,,1,,16,,16,,5,,-,,6,,13,,3,,20,,11,,10,,3,,
,"Utzenaich <41233>",259,,266,,82,,279,,334,,242,,142,,20,,15,,6,,35,,21,,6,,1,,3,,6,,4,,15,,7,,3,,-,,
,"Waldzell <41234>",362,,332,,89,,437,,436,,426,,172,,8,,15,,4,,28,,24,,10,,1,,1,,26,,6,,17,,4,,1,,-,,
,"Weilbach <41235>",88,,78,,35,,82,,158,,90,,64,,4,,7,,3,,12,,16,,3,,1,,-,,4,,2,,2,,2,,-,,-,,
,"Wippenham <41236>",91,,63,,25,,112,,125,,103,,42,,-,,2,,-,,4,,3,,1,,1,,1,,1,,-,,5,,1,,-,,-,,
,"Aigen-Schlägl <41343>",448,,418,,131,,567,,643,,581,,319,,15,,18,,6,,46,,30,,25,,7,,28,,19,,3,,31,,19,,9,,2,,
,"Altenfelden <41304>",362,,324,,87,,431,,460,,394,,182,,4,,3,,-,,13,,9,,3,,-,,9,,52,,11,,18,,12,,-,,-,,
,"Arnreit <41305>",206,,193,,77,,231,,256,,183,,83,,-,,-,,-,,4,,4,,-,,-,,12,,2,,1,,7,,2,,2,,-,,
,"Atzesberg <41306>",86,,65,,16,,82,,83,,88,,41,,-,,1,,-,,-,,2,,3,,-,,-,,-,,-,,-,,1,,1,,-,,
,"Auberg <41307>",119,,106,,35,,117,,106,,82,,52,,-,,2,,-,,3,,3,,3,,-,,-,,-,,-,,1,,-,,-,,-,,
,"Haslach an der Mühl <41309>",328,,347,,118,,383,,517,,471,,336,,9,,16,,7,,24,,15,,16,,4,,31,,37,,9,,45,,17,,4,,-,,
,"Helfenberg <41345>",220,,207,,76,,257,,317,,272,,176,,9,,9,,-,,13,,19,,7,,1,,23,,28,,7,,26,,7,,3,,-,,
,"Hofkirchen im Mühlkreis <41312>",255,,221,,71,,278,,274,,303,,136,,13,,11,,3,,22,,23,,4,,2,,-,,2,,1,,4,,1,,-,,-,,
,"Hörbich <41311>",55,,69,,26,,80,,90,,58,,32,,-,,1,,1,,2,,-,,1,,1,,15,,9,,4,,7,,4,,-,,-,,
,"Julbach <41313>",213,,236,,75,,259,,349,,281,,140,,9,,7,,1,,17,,9,,6,,7,,3,,1,,1,,6,,1,,2,,-,,
,"Kirchberg ob der Donau <41314>",164,,168,,49,,192,,229,,211,,75,,5,,3,,1,,8,,8,,2,,2,,-,,4,,1,,4,,2,,-,,1,,
,"Klaffer am Hochficht <41315>",171,,177,,42,,204,,297,,258,,97,,4,,9,,4,,20,,14,,12,,6,,27,,18,,6,,22,,6,,2,,-,,
,"Kleinzell im Mühlkreis <41316>",278,,263,,90,,307,,382,,260,,184,,2,,-,,-,,10,,4,,4,,1,,4,,4,,3,,12,,5,,-,,-,,
,"Kollerschlag <41317>",276,,235,,87,,314,,311,,244,,92,,3,,10,,3,,19,,13,,6,,2,,4,,2,,1,,6,,2,,-,,-,,
,"Lembach im Mühlkreis <41318>",220,,191,,55,,260,,301,,238,,203,,9,,6,,-,,13,,7,,3,,-,,21,,16,,9,,19,,13,,3,,2,,
,"Lichtenau im Mühlkreis <41319>",74,,69,,18,,92,,110,,79,,47,,-,,1,,-,,4,,2,,1,,1,,-,,1,,1,,-,,1,,-,,-,,
,"Nebelberg <41320>",123,,94,,34,,137,,110,,121,,32,,5,,8,,3,,5,,9,,2,,1,,-,,-,,-,,2,,-,,-,,-,,
,"Neufelden <41321>",121,,182,,69,,140,,251,,214,,118,,8,,6,,2,,4,,8,,5,,2,,36,,46,,17,,36,,17,,8,,1,,
,"Neustift im Mühlkreis <41329>",244,,232,,73,,258,,271,,257,,112,,8,,8,,1,,24,,18,,7,,5,,14,,9,,3,,8,,3,,-,,-,,
,"Niederkappel <41322>",171,,138,,49,,191,,194,,190,,82,,1,,1,,-,,8,,2,,3,,1,,2,,-,,-,,3,,-,,4,,-,,
,"Niederwaldkirchen <41323>",304,,293,,111,,381,,367,,323,,128,,1,,7,,5,,13,,11,,1,,5,,5,,3,,1,,11,,4,,3,,-,,
,"Oberkappel <41324>",110,,109,,48,,119,,122,,118,,54,,6,,9,,1,,13,,20,,16,,4,,23,,20,,7,,17,,4,,-,,-,,
,"Oepping <41325>",220,,247,,67,,308,,363,,259,,109,,7,,4,,1,,14,,4,,1,,-,,1,,3,,2,,2,,3,,-,,-,,
,"Peilstein im Mühlviertel <41326>",242,,244,,76,,301,,331,,274,,113,,4,,5,,-,,4,,10,,7,,6,,7,,19,,3,,6,,1,,-,,-,,
,"Pfarrkirchen im Mühlkreis <41327>",209,,249,,80,,211,,298,,238,,132,,13,,4,,1,,20,,13,,9,,6,,4,,1,,-,,8,,1,,-,,-,,
,"Putzleinsdorf <41328>",234,,259,,80,,274,,338,,262,,104,,3,,3,,-,,11,,7,,3,,1,,13,,10,,3,,14,,10,,3,,1,,
,"Rohrbach-Berg <41344>",653,,748,,209,,805,,1035,,959,,525,,35,,34,,9,,61,,37,,32,,8,,77,,79,,19,,90,,42,,15,,4,,
,"St. Johann am Wimberg <41331>",143,,178,,58,,176,,220,,188,,79,,6,,1,,-,,8,,8,,7,,-,,-,,1,,-,,4,,2,,-,,-,,
,"St. Martin im Mühlkreis <41332>",596,,551,,200,,678,,809,,723,,248,,13,,11,,4,,25,,24,,9,,4,,19,,30,,10,,35,,24,,8,,5,,
,"St. Oswald bei Haslach <41333>",87,,65,,24,,106,,116,,98,,26,,2,,1,,-,,4,,4,,2,,-,,2,,-,,-,,2,,-,,-,,-,,
,"St. Peter am Wimberg <41334>",236,,308,,100,,293,,431,,269,,149,,3,,2,,2,,6,,7,,3,,-,,3,,-,,-,,1,,1,,-,,-,,
,"St. Stefan Afiesl <41346>",167,,158,,49,,196,,248,,200,,102,,4,,5,,1,,10,,6,,5,,2,,1,,2,,-,,3,,1,,-,,-,,
,"St. Ulrich im Mühlkreis <41336>",116,,115,,47,,130,,152,,106,,52,,3,,2,,1,,8,,4,,-,,-,,-,,1,,-,,1,,-,,-,,-,,
,"St. Veit im Mühlkreis <41337>",232,,174,,60,,266,,254,,247,,103,,2,,2,,-,,13,,7,,5,,2,,2,,4,,2,,4,,3,,-,,-,,
,"Sarleinsbach <41338>",372,,326,,99,,427,,477,,406,,171,,5,,15,,3,,13,,9,,4,,3,,1,,3,,1,,5,,1,,-,,-,,
,"Schwarzenberg am Böhmerwald <41341>",58,,70,,16,,77,,122,,101,,67,,8,,9,,1,,11,,19,,18,,10,,1,,2,,1,,1,,-,,1,,-,,
,"Ulrichsberg <41342>",328,,406,,116,,483,,564,,584,,319,,19,,25,,2,,43,,31,,23,,6,,10,,13,,6,,9,,10,,2,,1,,
,"Altschwendt <41401>",124,,107,,33,,119,,153,,117,,59,,1,,3,,1,,5,,4,,2,,-,,-,,11,,2,,6,,2,,1,,-,,
,"Andorf <41402>",686,,796,,233,,852,,1098,,856,,449,,36,,30,,7,,59,,42,,28,,9,,48,,48,,19,,63,,57,,14,,5,,
,"Brunnenthal <41403>",298,,269,,91,,327,,411,,359,,173,,24,,28,,11,,44,,44,,39,,7,,5,,9,,2,,18,,9,,6,,1,,
,"Diersbach <41404>",202,,256,,71,,257,,340,,287,,121,,4,,5,,2,,19,,12,,6,,-,,6,,4,,1,,8,,3,,2,,-,,
,"Dorf an der Pram <41405>",175,,181,,52,,225,,228,,175,,74,,7,,2,,1,,13,,7,,2,,1,,3,,-,,-,,6,,-,,2,,-,,
,"Eggerding <41406>",223,,222,,68,,264,,261,,236,,105,,7,,10,,3,,20,,14,,9,,1,,5,,3,,-,,4,,1,,1,,-,,
,"Engelhartszell <41407>",86,,102,,28,,137,,197,,202,,106,,7,,15,,9,,13,,21,,9,,6,,5,,11,,1,,12,,3,,8,,-,,
,"Enzenkirchen <41408>",247,,281,,99,,346,,372,,324,,137,,11,,21,,10,,21,,21,,8,,2,,-,,8,,-,,6,,2,,-,,-,,
,"Esternberg <41409>",379,,430,,115,,450,,604,,496,,307,,16,,29,,10,,35,,48,,42,,14,,-,,2,,-,,1,,1,,1,,-,,
,"Freinberg <41410>",122,,167,,45,,162,,236,,198,,134,,52,,64,,13,,85,,109,,98,,30,,7,,1,,-,,2,,4,,3,,1,,
,"Kopfing im Innkreis <41411>",300,,294,,79,,347,,404,,359,,179,,9,,10,,2,,26,,19,,8,,1,,2,,-,,-,,8,,3,,4,,-,,
,"Mayrhof <41412>",58,,57,,21,,66,,71,,38,,20,,4,,1,,-,,5,,2,,-,,-,,-,,-,,-,,-,,1,,2,,-,,
,"Münzkirchen <41413>",404,,389,,117,,468,,554,,433,,212,,8,,8,,3,,30,,27,,9,,2,,3,,2,,1,,6,,2,,-,,-,,
,"Raab <41414>",304,,356,,111,,393,,497,,413,,201,,17,,15,,2,,44,,22,,12,,10,,8,,18,,2,,26,,8,,-,,1,,
,"Rainbach im Innkreis <41415>",240,,272,,89,,265,,325,,264,,121,,1,,11,,2,,14,,13,,7,,-,,4,,3,,-,,2,,7,,-,,-,,
,"Riedau <41416>",249,,295,,98,,328,,398,,363,,170,,27,,23,,11,,31,,38,,11,,1,,14,,33,,8,,31,,21,,10,,2,,
,"St. Aegidi <41417>",225,,258,,71,,299,,342,,258,,138,,5,,3,,1,,11,,15,,3,,5,,2,,3,,3,,5,,3,,-,,1,,
,"St. Florian am Inn <41418>",429,,440,,156,,475,,608,,532,,267,,32,,48,,10,,95,,68,,21,,13,,32,,26,,5,,62,,24,,11,,4,,
,"St. Marienkirchen bei Schärding <41419>",306,,276,,95,,360,,365,,333,,154,,12,,24,,4,,48,,26,,11,,4,,11,,21,,2,,32,,13,,2,,3,,
,"St. Roman <41420>",285,,324,,75,,306,,401,,276,,149,,4,,4,,1,,12,,15,,6,,1,,-,,1,,-,,-,,-,,-,,-,,
,"St. Willibald <41421>",135,,174,,53,,187,,259,,201,,99,,7,,3,,-,,11,,11,,6,,-,,2,,4,,-,,2,,1,,-,,-,,
,"Schardenberg <41423>",385,,286,,97,,375,,436,,351,,215,,62,,59,,14,,120,,104,,57,,19,,8,,4,,1,,8,,3,,-,,1,,
,"Schärding <41422>",428,,581,,177,,612,,838,,867,,646,,123,,154,,37,,210,,148,,91,,37,,125,,118,,25,,204,,108,,49,,12,,
,"Sigharting <41424>",130,,148,,47,,164,,170,,120,,72,,4,,7,,4,,13,,10,,1,,3,,4,,4,,2,,5,,7,,9,,2,,
,"Suben <41425>",169,,207,,58,,233,,288,,264,,95,,7,,26,,5,,53,,44,,18,,2,,10,,55,,6,,76,,29,,8,,-,,
,"Taufkirchen an der Pram <41426>",402,,404,,134,,486,,578,,506,,271,,26,,26,,8,,38,,38,,20,,7,,16,,36,,6,,40,,16,,8,,2,,
,"Vichtenstein <41427>",74,,82,,26,,83,,120,,97,,51,,20,,16,,11,,19,,26,,22,,8,,-,,-,,-,,4,,1,,-,,-,,
,"Waldkirchen am Wesen <41428>",146,,166,,54,,235,,229,,259,,90,,-,,1,,-,,6,,10,,6,,2,,-,,2,,-,,-,,1,,2,,1,,
,"Wernstein am Inn <41429>",191,,217,,58,,226,,293,,288,,130,,28,,21,,2,,51,,38,,24,,8,,10,,4,,3,,10,,7,,3,,-,,
,"Zell an der Pram <41430>",295,,300,,100,,334,,390,,306,,230,,20,,15,,6,,28,,15,,9,,9,,18,,5,,-,,26,,5,,3,,3,,
"2023","Adlwang <41501>",356,,339,,113,,369,,420,,316,,139,,20,,9,,1,,26,,14,,8,,2,,17,,12,,5,,26,,11,,5,,-,,
,"Aschach an der Steyr <41502>",364,,320,,122,,393,,520,,441,,163,,3,,3,,-,,13,,10,,3,,1,,10,,3,,-,,14,,2,,2,,-,,
,"Bad Hall <41503>",709,,726,,232,,876,,993,,939,,636,,91,,75,,17,,151,,103,,42,,15,,53,,107,,26,,133,,68,,26,,3,,
,"Dietach <41504>",482,,483,,179,,604,,730,,564,,244,,24,,30,,5,,46,,47,,10,,2,,25,,25,,10,,43,,25,,23,,3,,
,"Gaflenz <41505>",325,,320,,121,,311,,386,,362,,171,,9,,8,,2,,22,,17,,9,,2,,10,,7,,5,,8,,7,,3,,-,,
,"Garsten <41506>",897,,891,,306,,1086,,1347,,1313,,678,,28,,30,,12,,87,,47,,28,,3,,44,,55,,20,,90,,46,,18,,2,,
,"Großraming <41507>",444,,363,,134,,457,,524,,497,,283,,10,,6,,2,,23,,15,,7,,2,,2,,5,,1,,9,,6,,1,,-,,
,"Laussa <41508>",211,,212,,64,,210,,254,,207,,108,,3,,1,,-,,8,,5,,6,,-,,1,,-,,-,,2,,1,,-,,-,,
